,contentid,contenttypeid,title,overview,firstimage,addr1,mapx,mapy,tags
620,791747,76,Taebaeksan National Park (태백산 국립공원),"Taebaeksan Mountain range encompasses several peaks such as Yeongbong Peak (alt. 1,560 m), where in the past, people would conduct rites to venerate Heaven at Cheonjedan Altar; Janggunbong Peak (alt. 1,567 m), Munsubong Peak (alt. 1,517 m), and its summit of Hambaeksan Mountain (alt. 1,572 m). Taebaeksan Mountain serves as a home to diverse wild animals and plants, including several endangered species. The higher plains are covered with alpine vegetation. The mountain becomes hot pink with mountain rhododendron and azalea in the spring; green with thick forest and pristine waters in the summer; rainbow colored with changing leaves in the fall; and white with snow in the winter.",http://tong.visitkorea.or.kr/cms/resource/70/2656670_image2_1.jpg,"4778, Taebaeksan-ro, Taebaek-si, Gangwon-do",128.9620714511,37.1311136816,"['several', 'forest', 'conduct', 'wild', 'serves', 'vegetation', 'cheonjedan', 'leaves', 'taebaeksan', 'past', 'thick', 'range', '1567', 'becomes', 'changing', 'fall', 'summit', 'rites', 'heaven', 'altar', 'munsubong', '1517', 'home', 'peak', '1560', 'rainbow', 'covered', '1572', 'peaks', 'people', 'endangered', 'colored', 'spring', 'diverse', 'would', 'summer', 'pristine', 'higher', 'snow', 'encompasses', 'alt', 'green', 'winter', 'animals', 'pink', 'hot', 'rhododendron', 'plains', 'plants', 'janggunbong', 'alpine', 'venerate', 'species', 'yeongbong', 'waters', 'hambaeksan', 'white', 'azalea', 'mountain']"
621,2672865,82,Taejang Samgyeopsal (태장삼겹살),"A place where you can enjoy Korean BBQ culture. This BBQ restaurant is located in Wonju-si, Gangwon-do. The most famous menu is grilled pork belly.",http://tong.visitkorea.or.kr/cms/resource/90/2670790_image2_1.jpg,"51, Bugwon-ro 2704beon-gil, Wonju-si, Gangwon-do",127.9521546033,37.3847070067,"['culture', 'famous', 'menu', 'pork', 'restaurant', 'bbq', 'wonjusi', 'belly', 'grilled', 'korean']"
622,2694469,82,Taekji Ttungbo Naengmyeon (택지뚱보냉면),"A place where you can enjoy various noodles. This restaurant's signature menu is cold buckwheat noodles with raw fish. This Korean dishes restaurant is located in Gangneung-si, Gangwon-do.",http://tong.visitkorea.or.kr/cms/resource/60/2684960_image2_1.jpg,"78, Jeongwon-ro, Gangneung-si, Gangwon-do",128.8729768486,37.7629808048,"['restaurants', 'noodles', 'cold', 'signature', 'buckwheat', 'fish', 'dishes', 'menu', 'gangneungsi', 'restaurant', 'korean', 'raw']"
623,2669099,82,Taeyeong Saengmakchang (태영생막창),"A place that serves grilled meat using charcoal. This Korean dishes restaurant is located in Pyeongchang-gun, Gangwon-do. The representative menu is grilled beef small intestine.",http://tong.visitkorea.or.kr/cms/resource/07/2662507_image2_1.jpg,"100, Taegi-ro, Pyeongchang-gun, Gangwon-do",128.3218430131,37.5872488691,"['charcoal', 'dishes', 'beef', 'representative', 'menu', 'serves', 'using', 'small', 'restaurant', 'meat', 'korean', 'intestine', 'grilled', 'pyeongchanggun']"
624,2858517,82,Tea House Chadam (티하우스 차담),"Within the serenity of the beautiful nature, Tea House Chadam on Nami Island provides finding balance and peace. A variety of premium tea, tea cups, and souvenirs are available for purchase.",,"1 , Namiseom-gil, Chuncheon-si, Gangwon-do",127.5255090138,37.7963208193,"['nature', 'tea', 'premium', 'peace', 'house', 'serenity', 'nami', 'provides', 'beautiful', 'available', 'variety', 'balance', 'chadam', 'within', 'finding', 'purchase', 'cups', 'island', 'souvenirs']"
625,2713066,78,Teddy Bear Farm (테디베어팜),"The Teddy Bear Farm introduces the history and origin of teddy bears and displays bear dolls with diverse themes as well as teddy bear works created by world-wide designers. The bear’s name “Teddy,” which is very popular among people of all ages, originates from the nickname of U.S. president Franklin Roosevelt. The Teddy Bear Farm introduces the birth story of teddy bear associated with President Roosevelt, and shows various styles of teddy bear dolls, in particular, miniature versions of teddy bears from the world’s fairy tales, teddy bear in hanbok (traditional Korean clothes), teddy bear at a camping site, teddy bear enjoying a Christmas party, and so on. It also displays Korea’s seasonal customs as well as a variety of teddy bears’ stories. The photo zones in places and the outdoor Teddy Garden invite many visitors with its interesting attractions.",,"16, Haksapyeong 2-gil, Sokcho-si, Gangwon-do",128.5152954813,38.2056613614,"['story', 'originates', 'camping', 'origin', 'name', 'associated', 'designers', 'versions', 'bears', 'dolls', 'worlds', 'history', 'farm', 'displays', 'us', 'franklin', 'roosevelt', 'teddy', 'traditional', 'introduces', 'ages', 'clothes', 'seasonal', 'customs', 'styles', 'miniature', 'outdoor', 'attractions', 'koreas', 'photo', 'people', 'bear', 'interesting', 'diverse', 'birth', 'themes', 'hanbok', 'places', 'invite', '“', 'zones', 'fairy', 'variety', 'works', 'stories', 'among', 'nickname', 'popular', 'created', 'particular', 'shows', 'site', 'enjoying', 'party', 'worldwide', 'christmas', 'korean', 'garden', 'tales', '”', 'president']"
626,264482,76,The 2nd Tunnel - Cheorwon (제2땅굴 (철원)),"The 2nd Tunnel, which was made by North Koreans to invade South Korea, was discovered on March 24, 1975. This tunnel is 3.5 kilometers long and sits 50~160 meters below the surface. It stretches out 1.1 kilometers and 2.4 kilometers in the south and north directions respectively. Only 500 meters is open for tourism among the whole length. Inside of the tunnel, there is a plaza to gather a large military force. The tunnel is divided into 3 exits. The use of this tunnel would allow for thirty thousand armed forces as well as tanks to pass through per hour. For now, the tunnel is operated as part of Cheorwon Security Tourism Course and many tourists visit this area every year.",http://tong.visitkorea.or.kr/cms/resource/65/657165_image2_1.jpg,"1825, Taebong-ro, Cheorwon-gun, Gangwon-do",127.2893135057,38.1879930099,"['koreans', 'operated', 'forces', 'hour', 'whole', 'surface', 'plaza', 'respectively', 'year', 'length', 'long', 'military', '1975', 'per', 'sits', 'meters', 'course', 'visit', 'armed', '500', '50160', 'tourists', 'tunnel', '35', 'directions', 'large', 'march', 'invade', 'inside', 'north', 'allow', 'tourism', 'thirty', 'stretches', 'open', '3', 'thousand', '2nd', 'would', 'south', 'security', 'gather', 'pass', 'part', 'divided', 'tanks', 'cheorwon', 'among', 'force', 'use', '24', 'exits', 'discovered', 'kilometers', '11', 'every', 'made']"
627,264479,76,The 4th Tunnel (제4땅굴),"The 4th Tunnel was discovered on March 3, 1990. It is located 1,200 meters from the Military Demarcation Line in the demilitarized zone of South Korea. This is the only tunnel to be discovered that provides full access to tour groups. Educational instruction is given in the square outside the tunnel.",http://tong.visitkorea.or.kr/cms/resource/35/2657535_image2_1.jpg,"Ihyeon-ri, Yanggu-gun, Gangwon-do",128.1092455272,38.322303828,"['military', 'meters', 'educational', 'given', '1990', 'demilitarized', 'tunnel', 'groups', 'march', 'provides', '1200', 'square', '3', 'full', 'south', 'demarcation', '4th', 'outside', 'access', 'line', 'instruction', 'discovered', 'zone', 'tour']"
628,2596746,80,The Beauty Hotel [Korea Quality] / 더뷰티호텔 [한국관광 품질인증],"
The Beauty Hotel is located at 5-minute walk from Gangneung Station where KTX trains arrive. The hotel features neat interior, modern facilities, and convenient transportation. The rooms consist of ordinary room, ordinary special room 1·2, couple room, twin room, and twin special room. They’re all furnished with minimal decoration. Decent breakfast is served every morning, consisting of cereal, yogurt, bread, cheese, salad, fruit, bacon, sausage, soup, egg, coffee, juice, etc. Inquire at the information desk not only about check-in and check-out but also traveling in Gangneung and rental of bike and electric scooter. 
You can enjoy the beautiful sea, historical relics, culture, and coffee in Gangneung. There are so many things and places to see including Ojukheon, Seongyojang, Charmsori Museum, Gyeongpo Beach, Chodang Tofu Village, Jeongdongjin, and Jeongeongjin Sea Road. You can also enjoy traveling in Gangneung with a coffee theme, visiting TERAROSA, Anmok Coffee Street, Bohemian Coffee, the Coffee Museum, etc. Being located in the downtown center, the Beauty Hotel has a good access to the Central Market which is just within walking distance. It is advisable to travel around Gangneung and enjoy gourmet tour using the Beauty Hotel as the base camp. 
<br>",http://tong.visitkorea.or.kr/cms/resource/02/2596102_image2_1.jpg,"19, Okcheon-ro 62beon-gil, Gangneung-si, Gangwon-do",128.8971746287,37.7642616829,"['desk', 'consist', 'central', 'jeongdongjin', 'trains', 'village', 'museum', 'bike', 'historical', 'good', 'hotel', 'facilities', 'places', 'center', 'modern', '1·2', 'culture', 'etc', 'terarosa', 'morning', 'ktx', 'every', 'special', 'theme', 'checkin', 'tofu', 'fruit', 'around', 'consisting', 'decoration', 'walk', 'distance', 'road', 'gangneung', 'sausage', 'cereal', 'using', 'walking', 'served', 'minimal', 'egg', 'travel', 'arrive', 'br', 'checkout', 'tour', 'things', 'interior', 'yogurt', 'decent', 'base', 'ojukheon', 'street', 'gyeongpo', 'downtown', 'salad', 'room', 'see', 'features', 'gourmet', 'beauty', 'rooms', 'visiting', 'market', 'scooter', 'juice', 'jeongeongjin', 'bohemian', 'neat', 'within', 'charmsori', 'soup', 'ordinary', 'bacon', 'coffee', 'breakfast', '5minute', 'seongyojang', 'twin', 'beautiful', 'couple', 'inquire', 'furnished', 'transportation', 'sea', 'advisable', 'convenient', 'bread', 'traveling', 'electric', 'anmok', 'access', 'cheese', 'relics', 'chodang', 'station', 'rental', 'camp', 'beach', 'theyre', 'information']"
629,2694779,82,THE CAFFE - Wonjuhyeoksin Branch (더카페 원주혁신),"It is a place where you can enjoy various types of coffee and desserts. The best menu at this restaurant is americano. This cafe is located in Wonju-si, Gangwon-do.",http://tong.visitkorea.or.kr/cms/resource/38/2701338_image2_1.jpg,"2, Hwanggeum-ro, Wonju-si, Gangwon-do",127.9866031563,37.3278419953,"['types', 'americano', 'best', 'menu', 'desserts', 'restaurant', 'wonjusi', 'cafe', 'coffee']"
630,2694870,82,The Hong (The홍),"It is a place where you can enjoy a variety of brunch menus. This restaurant's signature menu is sandwich. This cafe is located in Wonju-si, Gangwon-do.",http://tong.visitkorea.or.kr/cms/resource/57/2701357_image2_1.jpg,"26-6, Cheonmaebong-gil, Wonju-si, Gangwon-do",127.9438127217,37.3226723518,"['restaurants', 'brunch', 'signature', 'menu', 'menus', 'wonjusi', 'cafe', 'variety', 'sandwich']"
631,2814616,80,The Jackson9s Hotel [Korea Quality] / 더잭슨나인스호텔 [한국관광 품질인증],"Located at Gongjicheon Sageori in Chuncheon, The Jackson9s Hotel is a large-scale hotel with four underground and sixteen ground floors. With the Gongjicheon Stream and Uiamho Lake at a very close distance, just staying at the hotel will let you feel why Chuncheon is a lake city.
More than its 390 guest rooms are categorized into nine types, from standard double to premier suite. Every room except family ondol (underfloor heating) has a queen size bed that guarantees your comfortable sleep. Large windows in the standard double, standard twin, superior double, or superior twin rooms show the mountains and waters of Chuncheon; a jacuzzi suite or premier suite room has a whirlpool bath at the outdoor terrace, letting you take a balmy rest.
The hotel has a variety of facilities that will satisfy your needs, including THE KING CAFE, where you can have coffee while watching the flowing water of the Gongjicheon Stream, THE MONGSANG DE (2F), a place where kids and adults can have fun together and a bar that sells wine and whiskey, JACKSON SAUNA where you can induce perspiration, and a convenience store.",http://tong.visitkorea.or.kr/cms/resource/21/2803021_image2_1.jpg,"193, Jungang-ro, Chuncheon-si, Gangwon-do",127.7141506657,37.8738097495,"['feel', 'stream', 'bed', 'nine', 'largescale', '390', 'large', 'adults', 'rest', 'flowing', 'premier', 'hotel', 'gongjicheon', 'facilities', 'categorized', 'variety', 'queen', 'take', 'every', 'uiamho', 'show', 'induce', 'convenience', 'close', 'guarantees', 'lake', 'bath', 'de', 'guest', 'outdoor', 'distance', 'superior', 'jacuzzi', 'bar', 'chuncheon', 'sleep', 'double', 'let', 'water', 'fun', 'needs', 'sauna', 'together', 'suite', 'comfortable', 'letting', 'ondol', 'except', 'sixteen', 'satisfy', 'standard', 'underfloor', 'balmy', 'room', 'heating', 'perspiration', 'rooms', 'four', 'terrace', 'floors', 'sageori', 'staying', 'underground', '2f', 'waters', 'jackson', 'mongsang', 'ground', 'jackson9s', 'wine', 'coffee', 'whirlpool', 'sells', 'city', 'mountains', 'watching', 'store', 'twin', 'kids', 'family', 'size', 'types', 'whiskey', 'king', 'windows', 'cafe']"
632,2388708,78,The Korean War Exhibition Hall (6.25 전쟁체험전시관),"The Korean War Experience Hall, located next to the Unification Observatory, offers lessons learned through the tragedy of civil war and provides hopes for a peaceful reunification and harmony in the homeland. Visitors can get a deeper understanding of the Korean War and the hardships it led to through videos, materials, and relics on display in this hall.",http://tong.visitkorea.or.kr/cms/resource/66/2659866_image2_1.jpg,"481, Geumgangsan-ro, Goseong-gun, Gangwon-do",128.4166336872,38.514423424,"['materials', 'war', 'next', 'unification', 'observatory', 'lessons', 'deeper', 'harmony', 'videos', 'tragedy', 'hall', 'provides', 'led', 'learned', 'peaceful', 'hopes', 'display', 'understanding', 'hardships', 'relics', 'civil', 'homeland', 'get', 'experience', 'reunification', 'korean']"
633,628291,76,The Literary Village of Kim You Jeong (김유정문학촌),"The Literary Village of Kim You Jeong was established on the site of the birth home of Kim, in order to commemorate Kim You-jeong who left various great short story novels of Korea’s modern times, such as Spring, Spring (1935), and Camellia Flower (1936). It was opened in 2002, consisting of the Birth Home of Kim You-jeong, Memorial Hall, foot-operated mortar, etc. Then, in 2016, various facilities, such as Kim You-jeong’s Story House, outdoor stage, experience room, and Nangman Nuri were additionally built across the Literary Village of Kim You-jeong. The current birth home with the square-shaped structure, which is the typical hanok (traditional Korean house) style, was restored according to historical research by Kim’s relatives and students. The Memorial Hall provides information and displays artifacts related to Kim You-jeong’s life and works. Kim You-jeong’s Story House shows three-dimensional exhibits and videos related to his works and life. Various sculptures made with the themes of Kim’s short story novels are placed throughout its outside area. It is recommended to walk along the Sille Story Road after visiting the Literary Village. The Sille Story Road is a trail, which is a literature tour, consisting of the places that appeared in Kim’s novels with the background of his hometown.",,"1430-14, Gimyujeong-ro, Sindong-myeon, Chuncheon-si, Gangwon-do",127.7176992055,37.8184190354,"['exhibits', 'appeared', '1936', 'times', 'throughout', 'great', 'typical', 'videos', 'traditional', 'built', 'footoperated', 'nangman', 'hall', 'structure', 'village', 'spring', 'style', 'historical', 'themes', 'facilities', 'places', 'trail', 'mortar', 'modern', 'research', 'etc', 'hanok', '2016', 'squareshaped', 'sille', 'youjeong', 'consisting', 'order', 'literary', 'outdoor', 'provides', 'walk', 'road', 'kims', 'sculptures', 'outside', 'life', 'recommended', 'placed', 'camellia', 'according', 'site', 'left', 'experience', 'shows', 'tour', 'made', 'background', 'story', 'short', 'kim', 'commemorate', 'artifacts', 'restored', 'koreas', 'current', 'room', 'birth', 'along', 'opened', 'visiting', 'relatives', 'nuri', 'jeong', 'youjeongs', 'literature', 'korean', 'additionally', 'hometown', 'students', 'flower', 'related', 'displays', 'stage', 'house', 'across', 'home', 'established', 'novels', '2002', 'works', 'memorial', 'threedimensional', '1935', 'information']"
